non_shiftable_load,outdoor_dry_bulb_temperature_predicted_1,outdoor_dry_bulb_temperature_predicted_2,outdoor_dry_bulb_temperature_predicted_3,outdoor_relative_humidity_predicted_1,outdoor_relative_humidity_predicted_2,outdoor_relative_humidity_predicted_3,diffuse_solar_irradiance_predicted_1,diffuse_solar_irradiance_predicted_2,diffuse_solar_irradiance_predicted_3,direct_solar_irradiance_predicted_1,direct_solar_irradiance_predicted_2,direct_solar_irradiance_predicted_3,electricity_pricing_predicted_1,electricity_pricing_predicted_2,electricity_pricing_predicted_3,hour,day_type,electricity_pricing,outdoor_dry_bulb_temperature,solar_generation,carbon_intensity,outdoor_relative_humidity,diffuse_solar_irradiance,direct_solar_irradiance,month
0.3301,17.8,16.1,27.8,75,46,16,0,0,396,0,0,491,0.5,0.21,0.21,14,5,0.21,24.4,417.61667,0.14451444,30,479,683,11
0.39876667,17.8,16.7,25.6,58,38,24,0,0,327,0,0,572,0.21,0.21,0.21,15,5,0.21,25.0,289.29166,0.14084761,30,333,579,11
0.73843336,18.3,15.0,23.9,50,41,30,0,0,165,0,0,318,0.21,0.21,0.5,16,5,0.5,21.1,51.2,0.14815561,49,160,375,11
0.98936665,18.9,15.0,23.3,42,42,25,0,0,32,0,0,60,0.21,0.21,0.5,17,5,0.5,18.9,0.0,0.14797014,57,27,44,11
1.3223166,18.3,15.0,22.2,29,42,27,0,0,0,0,0,0,0.21,0.21,0.5,18,5,0.5,17.8,0.0,0.15298863,68,0,0,11
0.90533334,17.8,16.7,21.7,34,35,26,0,14,0,0,12,0,0.21,0.21,0.5,19,5,0.5,17.2,0.0,0.14195774,75,0,0,11
0.9408,16.1,18.9,20.6,46,31,27,0,106,0,0,200,0,0.21,0.21,0.5,20,5,0.5,17.8,0.0,0.124852195,75,0,0,11
0.9335833,16.7,20.6,20.0,38,25,27,0,268,0,0,471,0,0.21,0.21,0.21,21,5,0.21,17.8,0.0,0.11440255,58,0,0,11
0.87763333,15.0,22.2,18.9,41,23,31,0,412,0,0,513,0,0.21,0.21,0.21,22,5,0.21,18.3,0.0,0.10611384,50,0,0,11
1.13095,15.0,24.4,18.3,42,20,30,0,490,0,0,565,0,0.21,0.21,0.21,23,5,0.21,18.9,0.0,0.10198305,42,0,0,11
0.81413335,15.0,26.1,15.0,42,18,58,0,546,0,0,601,0,0.21,0.21,0.21,24,5,0.21,18.3,0.0,0.09503374,29,0,0,11
0.46025,16.7,27.8,18.3,35,16,26,14,537,0,12,686,0,0.21,0.21,0.21,1,6,0.21,17.8,0.0,0.0928107,34,0,0,11
0.4217,18.9,27.8,15.6,31,16,32,106,396,0,200,491,0,0.21,0.21,0.21,2,6,0.21,16.1,0.0,0.09261513,46,0,0,11
0.41943333,20.6,25.6,16.7,25,24,29,268,327,0,471,572,0,0.21,0.21,0.21,3,6,0.21,16.7,0.0,0.08907887,38,0,0,11
0.41223332,22.2,23.9,15.6,23,30,30,412,165,0,513,318,0,0.21,0.5,0.21,4,6,0.21,15.0,0.0,0.08871163,41,0,0,11
0.41081667,24.4,23.3,15.0,20,25,31,490,32,0,565,60,0,0.21,0.5,0.21,5,6,0.21,15.0,0.0,0.09440771,42,0,0,11
0.40201667,26.1,22.2,15.0,18,27,30,546,0,0,601,0,0,0.21,0.5,0.21,6,6,0.21,15.0,0.0,0.09599239,42,0,0,11
0.40771666,27.8,21.7,14.4,16,26,33,537,0,9,686,0,0,0.21,0.5,0.21,7,6,0.21,16.7,17.95,0.09366417,35,14,12,11
0.41105,27.8,20.6,17.2,16,27,29,396,0,54,491,0,26,0.21,0.5,0.21,8,6,0.21,18.9,78.05,0.098205894,31,106,200,11
1.0033166,25.6,20.0,19.4,24,27,25,327,0,196,572,0,179,0.21,0.21,0.21,9,6,0.21,20.6,218.75417,0.098703235,25,268,471,11
0.77066666,23.9,18.9,21.7,30,31,19,165,0,400,318,0,481,0.5,0.21,0.21,10,6,0.21,22.2,283.2,0.09927194,23,412,513,11
0.7237167,23.3,18.3,23.3,25,30,17,32,0,510,60,0,598,0.5,0.21,0.21,11,6,0.21,24.4,242.19583,0.100393094,20,490,565,11
0.3143,22.2,15.0,24.4,27,58,16,0,0,565,0,0,643,0.5,0.21,0.21,12,6,0.21,26.1,226.2125,0.10204663,18,546,601,11
0.49938333,21.7,18.3,21.1,26,26,42,0,0,532,0,0,615,0.5,0.21,0.21,13,6,0.21,27.8,208.47084,0.102832764,16,537,686,11
0.5520833,20.6,15.6,20.0,27,32,57,0,0,446,0,0,565,0.5,0.21,0.21,14,6,0.21,27.8,402.47083,0.10699289,16,396,491,11
0.54715,20.0,16.7,20.0,27,29,51,0,0,306,0,0,459,0.21,0.21,0.21,15,6,0.21,25.6,136.08333,0.11030503,24,327,572,11
0.8404667,18.9,15.6,18.9,31,30,63,0,0,141,0,0,254,0.21,0.21,0.5,16,6,0.5,23.9,9.975,0.12087705,30,165,318,11
1.0013334,18.3,15.0,17.8,30,31,73,0,0,21,0,0,15,0.21,0.21,0.5,17,6,0.5,23.3,0.0,0.13173664,25,32,60,11
0.9970667,15.0,15.0,16.7,58,30,60,0,0,0,0,0,0,0.21,0.21,0.5,18,6,0.5,22.2,0.0,0.13685125,27,0,0,11
0.9984667,18.3,14.4,16.7,26,33,87,0,9,0,0,0,0,0.21,0.21,0.5,19,6,0.5,21.7,0.0,0.13387585,26,0,0,11
1.0042666,15.6,17.2,16.1,32,29,84,0,54,0,0,26,0,0.21,0.21,0.5,20,6,0.5,20.6,0.0,0.124424696,27,0,0,11
1.1346,16.7,19.4,16.1,29,25,87,0,196,0,0,179,0,0.21,0.21,0.21,21,6,0.21,20.0,0.0,0.11644276,27,0,0,11
1.0933833,15.6,21.7,16.1,30,19,87,0,400,0,0,481,0,0.21,0.21,0.21,22,6,0.21,18.9,0.0,0.10626596,31,0,0,11
1.0223666,15.0,23.3,15.0,31,17,26,0,510,0,0,598,0,0.21,0.21,0.21,23,6,0.21,18.3,0.0,0.10082068,30,0,0,11
1.03215,15.0,24.4,13.9,30,16,78,0,565,0,0,643,0,0.21,0.21,0.21,24,6,0.21,15.0,0.0,0.0980573,58,0,0,11
0.95288336,14.4,21.1,15.0,33,42,78,9,532,0,0,615,0,0.21,0.21,0.21,1,7,0.21,18.3,0.0,0.095622905,26,0,0,11
0.37981668,17.2,20.0,15.0,29,57,62,54,446,0,26,565,0,0.21,0.21,0.21,2,7,0.21,15.6,0.0,0.09495886,32,0,0,11
0.31396666,19.4,20.0,15.0,25,51,50,196,306,0,179,459,0,0.21,0.21,0.21,3,7,0.21,16.7,0.0,0.095331036,29,0,0,11
0.31276667,21.7,18.9,13.9,19,63,72,400,141,0,481,254,0,0.21,0.5,0.21,4,7,0.21,15.6,0.0,0.09940949,30,0,0,11
0.31058332,23.3,17.8,12.2,17,73,80,510,21,0,598,15,0,0.21,0.5,0.21,5,7,0.21,15.0,0.0,0.11356016,31,0,0,11
0.3088,24.4,16.7,13.3,16,60,55,565,0,0,643,0,0,0.21,0.5,0.21,6,7,0.21,15.0,0.0,0.12981246,30,0,0,11
0.48443332,21.1,16.7,13.9,42,87,67,532,0,12,615,0,2,0.21,0.5,0.21,7,7,0.21,14.4,22.320833,0.14193682,33,9,0,11
0.5521333,20.0,16.1,15.6,57,84,58,446,0,93,565,0,171,0.21,0.5,0.21,8,7,0.21,17.2,97.3,0.14926368,29,54,26,11
0.34233335,20.0,16.1,17.8,51,87,56,306,0,252,459,0,415,0.21,0.21,0.21,9,7,0.21,19.4,207.19167,0.15492365,25,196,179,11
0.5707292,18.9,16.1,18.3,63,87,40,141,0,409,254,0,557,0.5,0.21,0.21,10,7,0.21,21.7,342.50418,0.15506141,19,400,481,11
0.98216665,17.8,15.0,20.6,73,26,36,21,0,517,15,0,625,0.5,0.21,0.21,11,7,0.21,23.3,339.89584,0.1465986,17,510,598,11
0.86901665,16.7,13.9,20.0,60,78,39,0,0,560,0,0,646,0.5,0.21,0.21,12,7,0.21,24.4,380.7125,0.14149448,16,565,643,11
0.72585,16.7,15.0,18.9,87,78,51,0,0,536,0,0,633,0.5,0.21,0.21,13,7,0.21,21.1,269.49167,0.14002796,42,532,615,11
0.67215,16.1,15.0,18.3,84,62,28,0,0,454,0,0,591,0.5,0.21,0.21,14,7,0.21,20.0,121.5,0.14351663,57,446,565,11
0.29123333,16.1,15.0,17.8,87,50,65,0,0,305,0,0,467,0.21,0.21,0.21,15,7,0.21,20.0,24.641666,0.14797187,51,306,459,11
0.29995,16.1,13.9,17.2,87,72,61,0,0,142,0,0,266,0.21,0.21,0.5,16,7,0.5,18.9,0.0,0.16114447,63,141,254,11
0.29133335,15.0,12.2,15.6,26,80,67,0,0,28,0,0,18,0.21,0.21,0.5,17,7,0.5,17.8,0.0,0.17653607,73,21,15,11
0.28733334,13.9,13.3,15.6,78,55,70,0,0,0,0,0,0,0.21,0.21,0.5,18,7,0.5,16.7,0.0,0.1719214,60,0,0,11
0.28518334,15.0,13.9,15.0,78,67,72,0,12,0,0,2,0,0.21,0.21,0.5,19,7,0.5,16.7,0.0,0.16815151,87,0,0,11
0.38445,15.0,15.6,15.6,62,58,38,0,93,0,0,171,0,0.21,0.21,0.5,20,7,0.5,16.1,0.0,0.15500696,84,0,0,11
0.6997833,15.0,17.8,15.0,50,56,38,0,252,0,0,415,0,0.21,0.21,0.21,21,7,0.21,16.1,0.0,0.14038822,87,0,0,11
0.78805,13.9,18.3,14.4,72,40,36,0,409,0,0,557,0,0.21,0.21,0.21,22,7,0.21,16.1,0.0,0.12294878,87,0,0,11
0.37215,12.2,20.6,13.9,80,36,37,0,517,0,0,625,0,0.21,0.21,0.21,23,7,0.21,15.0,0.0,0.116967216,26,0,0,11
0.31254166,13.3,20.0,12.8,55,39,87,0,560,0,0,646,0,0.21,0.21,0.21,24,7,0.21,13.9,0.0,0.09952811,78,0,0,11
0.31433332,13.9,18.9,13.3,67,51,69,12,536,0,2,633,0,0.21,0.21,0.21,1,1,0.21,15.0,0.0,0.09739071,78,0,0,11
0.31525,15.6,18.3,12.8,58,28,67,93,454,0,171,591,0,0.21,0.21,0.21,2,1,0.21,15.0,0.0,0.09653552,62,0,0,11
0.5279,17.8,17.8,11.7,56,65,69,252,305,0,415,467,0,0.21,0.21,0.21,3,1,0.21,15.0,0.0,0.09816857,50,0,0,11
0.5898167,18.3,17.2,11.7,40,61,69,409,142,0,557,266,0,0.21,0.5,0.21,4,1,0.21,13.9,0.0,0.09613423,72,0,0,11
0.30375,20.6,15.6,11.1,36,67,69,517,28,0,625,18,0,0.21,0.5,0.21,5,1,0.21,12.2,0.0,0.10345569,80,0,0,11
0.3045,20.0,15.6,10.6,39,70,77,560,0,0,646,0,0,0.21,0.5,0.21,6,1,0.21,13.3,0.0,0.112649076,55,0,0,11
0.48053333,18.9,15.0,10.6,51,72,74,536,0,15,633,0,39,0.21,0.5,0.21,7,1,0.21,13.9,31.629168,0.12405492,67,12,2,11
0.37281665,18.3,15.6,13.3,28,38,64,454,0,116,591,0,438,0.21,0.5,0.21,8,1,0.21,15.6,69.21667,0.12655987,58,93,171,11
0.37918332,17.8,15.0,15.6,65,38,58,305,0,294,467,0,683,0.21,0.21,0.21,9,1,0.21,17.8,168.65,0.12577665,56,252,415,11
0.7058833,17.2,14.4,16.7,61,36,65,142,0,447,266,0,784,0.5,0.21,0.21,10,1,0.21,18.3,184.51666,0.127626,40,409,557,11
0.71138334,15.6,13.9,18.3,67,37,56,28,0,555,18,0,837,0.5,0.21,0.21,11,1,0.21,20.6,104.775,0.13061999,36,517,625,11
0.76785,15.6,12.8,18.9,70,87,53,0,0,597,0,0,843,0.5,0.21,0.21,12,1,0.21,20.0,19.3,0.13227431,39,560,646,11
0.9120333,15.0,13.3,18.3,72,69,54,0,0,546,0,0,758,0.5,0.21,0.21,13,1,0.21,18.9,45.404167,0.1304208,51,536,633,11
1.0621,15.6,12.8,18.3,38,67,54,0,0,456,0,0,686,0.5,0.21,0.21,14,1,0.21,18.3,50.1875,0.12741861,28,454,591,11
0.9770167,15.0,11.7,17.2,38,69,65,0,0,345,0,0,705,0.21,0.21,0.21,15,1,0.21,17.8,14.2625,0.13343075,65,305,467,11
1.07585,14.4,11.7,16.7,36,69,73,0,0,173,0,0,537,0.21,0.21,0.5,16,1,0.5,17.2,0.0,0.14052674,61,142,266,11
1.0103166,13.9,11.1,15.6,37,69,84,0,0,38,0,0,137,0.21,0.21,0.5,17,1,0.5,15.6,0.0,0.1471039,67,28,18,11
0.55251664,12.8,10.6,15.0,87,77,81,0,0,0,0,0,0,0.21,0.21,0.5,18,1,0.5,15.6,0.0,0.14775646,70,0,0,11
1.0644333,13.3,10.6,14.4,69,74,87,0,15,0,0,39,0,0.21,0.21,0.5,19,1,0.5,15.0,0.0,0.1443499,72,0,0,11
1.2021667,12.8,13.3,15.0,67,64,84,0,116,0,0,438,0,0.21,0.21,0.5,20,1,0.5,15.6,0.0,0.13608961,38,0,0,11
1.1406833,11.7,15.6,14.4,69,58,84,0,294,0,0,683,0,0.21,0.21,0.21,21,1,0.21,15.0,0.0,0.12743774,38,0,0,11
1.1546167,11.7,16.7,14.4,69,65,84,0,447,0,0,784,0,0.21,0.21,0.21,22,1,0.21,14.4,0.0,0.10790294,36,0,0,11
1.09785,11.1,18.3,14.4,69,56,84,0,555,0,0,837,0,0.21,0.21,0.21,23,1,0.21,13.9,0.0,0.101632014,37,0,0,11
1.083775,10.6,18.9,12.8,77,53,90,0,597,0,0,843,0,0.21,0.21,0.21,24,1,0.21,12.8,0.0,0.09273522,87,0,0,11
0.87395,10.6,18.3,11.7,74,54,77,15,546,0,39,758,0,0.21,0.21,0.21,1,2,0.21,13.3,0.0,0.08766832,69,0,0,11
0.588,13.3,18.3,11.7,64,54,72,116,456,0,438,686,0,0.21,0.21,0.21,2,2,0.21,12.8,0.0,0.087799095,67,0,0,11
0.449,15.6,17.2,11.1,58,65,74,294,345,0,683,705,0,0.21,0.21,0.21,3,2,0.21,11.7,0.0,0.0892614,69,0,0,11
0.38065,16.7,16.7,11.1,65,73,72,447,173,0,784,537,0,0.21,0.5,0.21,4,2,0.21,11.7,0.0,0.09219969,69,0,0,11
0.37825,18.3,15.6,10.0,56,84,80,555,38,0,837,137,0,0.21,0.5,0.21,5,2,0.21,11.1,0.0,0.10211348,69,0,0,11
0.37475,18.9,15.0,10.0,53,81,80,597,0,0,843,0,0,0.21,0.5,0.21,6,2,0.21,10.6,0.0,0.121004194,77,0,0,11
0.4198,18.3,14.4,10.6,54,87,80,546,0,15,758,0,40,0.21,0.5,0.21,7,2,0.21,10.6,19.95,0.12534305,74,15,39,11
0.93576664,18.3,15.0,12.2,54,84,67,456,0,112,686,0,427,0.21,0.5,0.21,8,2,0.21,13.3,71.120834,0.13287906,64,116,438,11
1.3356333,17.2,14.4,13.3,65,84,78,345,0,213,705,0,361,0.21,0.21,0.21,9,2,0.21,15.6,226.46666,0.13586263,58,294,683,11
0.74803334,16.7,14.4,15.6,73,84,81,173,0,429,537,0,670,0.5,0.21,0.21,10,2,0.21,16.7,360.56668,0.1434487,65,447,784,11
0.7503667,15.6,14.4,18.3,84,84,61,38,0,475,137,0,692,0.5,0.21,0.21,11,2,0.21,18.3,447.2,0.14745618,56,555,837,11
0.6078,15.0,12.8,18.3,81,90,63,0,0,561,0,0,790,0.5,0.21,0.21,12,2,0.21,18.9,480.575,0.14508173,53,597,843,11
0.54826665,14.4,11.7,18.3,87,77,54,0,0,559,0,0,826,0.5,0.21,0.21,13,2,0.21,18.3,463.81668,0.13695928,54,546,758,11
0.8981,15.0,11.7,17.8,84,72,65,0,0,482,0,0,801,0.5,0.21,0.21,14,2,0.21,18.3,403.62082,0.13281523,54,456,686,11
0.6598167,14.4,11.1,17.2,84,74,75,0,0,344,0,0,721,0.21,0.21,0.21,15,2,0.21,17.2,276.8375,0.1332472,65,345,705,11
0.28276667,14.4,11.1,16.7,84,72,75,0,0,171,0,0,542,0.21,0.21,0.5,16,2,0.5,16.7,41.979168,0.14391603,73,173,537,11
0.30155,14.4,10.0,15.0,84,80,75,0,0,37,0,0,144,0.21,0.21,0.5,17,2,0.5,15.6,0.0,0.1514631,84,38,137,11
0.7046667,12.8,10.0,14.4,90,80,72,0,0,0,0,0,0,0.21,0.21,0.5,18,2,0.5,15.0,0.0,0.15490337,81,0,0,11
0.47765,11.7,10.6,14.4,77,80,75,0,15,0,0,40,0,0.21,0.21,0.5,19,2,0.5,14.4,0.0,0.14736758,87,0,0,11
0.60046667,11.7,12.2,14.4,72,67,81,0,112,0,0,427,0,0.21,0.21,0.5,20,2,0.5,15.0,0.0,0.14107493,84,0,0,11
1.3055333,11.1,13.3,14.4,74,78,87,0,213,0,0,361,0,0.21,0.21,0.21,21,2,0.21,14.4,0.0,0.13468419,84,0,0,11
2.1397,11.1,15.6,14.4,72,81,84,0,429,0,0,670,0,0.21,0.21,0.21,22,2,0.21,14.4,0.0,0.11720484,84,0,0,11
1.17165,10.0,18.3,13.3,80,61,90,0,475,0,0,692,0,0.21,0.21,0.21,23,2,0.21,14.4,0.0,0.101655275,84,0,0,11
1.3024417,10.0,18.3,13.3,80,63,87,0,561,0,0,790,0,0.21,0.21,0.21,24,2,0.21,12.8,0.0,0.08346206,90,0,0,11
0.8210667,10.6,18.3,12.8,80,54,83,15,559,0,40,826,0,0.21,0.21,0.21,1,3,0.21,11.7,0.0,0.07967037,77,0,0,11
0.7920833,12.2,17.8,11.1,67,65,86,112,482,0,427,801,0,0.21,0.21,0.21,2,3,0.21,11.7,0.0,0.0815889,72,0,0,11
0.41721666,13.3,17.2,10.6,78,75,90,213,344,0,361,721,0,0.21,0.21,0.21,3,3,0.21,11.1,0.0,0.08264634,74,0,0,11
0.37336665,15.6,16.7,10.6,81,75,86,429,171,0,670,542,0,0.21,0.5,0.21,4,3,0.21,11.1,0.0,0.084513746,72,0,0,11
0.37163332,18.3,15.0,9.4,61,75,90,475,37,0,692,144,0,0.21,0.5,0.21,5,3,0.21,10.0,0.0,0.08930975,80,0,0,11
0.36831668,18.3,14.4,9.4,63,72,86,561,0,0,790,0,0,0.21,0.5,0.21,6,3,0.21,10.0,0.0,0.09986773,80,0,0,11
0.37021667,18.3,14.4,10.6,54,75,77,559,0,15,826,0,51,0.21,0.5,0.21,7,3,0.21,10.6,18.445833,0.10068408,80,15,40,11
0.371,17.8,14.4,13.9,65,81,58,482,0,116,801,0,484,0.21,0.5,0.21,8,3,0.21,12.2,79.0625,0.107138045,67,112,427,11
0.42496666,17.2,14.4,16.7,75,87,45,344,0,294,721,0,725,0.21,0.21,0.21,9,3,0.21,13.3,211.39583,0.114369445,78,213,361,11
0.64711666,16.7,14.4,18.3,75,84,43,171,0,448,542,0,823,0.5,0.21,0.21,10,3,0.21,15.6,339.07916,0.11567219,81,429,670,11
0.91216666,15.0,13.3,19.4,75,90,40,37,0,556,144,0,874,0.5,0.21,0.21,11,3,0.21,18.3,443.37918,0.117372036,61,475,692,11
1.09175,14.4,13.3,20.6,72,87,38,0,0,601,0,0,891,0.5,0.21,0.21,12,3,0.21,18.3,487.175,0.1144448,63,561,790,11
1.0031834,14.4,12.8,21.1,75,83,39,0,0,577,0,0,879,0.5,0.21,0.21,13,3,0.21,18.3,445.75418,0.106027275,54,559,826,11
0.80995,14.4,11.1,19.4,81,86,57,0,0,489,0,0,837,0.5,0.21,0.21,14,3,0.21,17.8,363.45834,0.10339261,65,482,801,11
0.73536664,14.4,10.6,18.9,87,90,59,0,0,349,0,0,758,0.21,0.21,0.21,15,3,0.21,17.2,218.87917,0.10918098,75,344,721,11
0.79623336,14.4,10.6,18.9,84,86,51,0,0,167,0,0,471,0.21,0.21,0.5,16,3,0.5,16.7,21.7125,0.11419608,75,171,542,11
1.11355,13.3,9.4,16.7,90,90,78,0,0,32,0,0,66,0.21,0.21,0.5,17,3,0.5,15.0,0.0,0.11776546,75,37,144,11
1.2518166,13.3,9.4,16.7,87,86,78,0,0,0,0,0,0,0.21,0.21,0.5,18,3,0.5,14.4,0.0,0.11890392,72,0,0,11
1.2754,12.8,10.6,16.1,83,77,81,0,15,0,0,51,0,0.21,0.21,0.5,19,3,0.5,14.4,0.0,0.114880964,75,0,0,11
1.1362833,11.1,13.9,16.7,86,58,75,0,116,0,0,484,0,0.21,0.21,0.5,20,3,0.5,14.4,0.0,0.11146924,81,0,0,11
1.3328834,10.6,16.7,16.1,90,45,78,0,294,0,0,725,0,0.21,0.21,0.21,21,3,0.21,14.4,0.0,0.102143474,87,0,0,11
1.3720167,10.6,18.3,15.6,86,43,72,0,448,0,0,823,0,0.21,0.21,0.21,22,3,0.21,14.4,0.0,0.09705243,84,0,0,11
1.43845,9.4,19.4,14.4,90,40,84,0,556,0,0,874,0,0.21,0.21,0.21,23,3,0.21,13.3,0.0,0.090003476,90,0,0,11
1.7493833,9.4,20.6,14.4,86,38,33,0,601,0,0,891,0,0.21,0.21,0.21,24,3,0.21,13.3,0.0,0.09071105,87,0,0,11
1.1485333,10.6,21.1,12.2,77,39,77,15,577,0,51,879,0,0.21,0.21,0.21,1,4,0.21,12.8,0.0,0.09454689,83,0,0,11
0.65008336,13.9,19.4,11.7,58,57,86,116,489,0,484,837,0,0.21,0.21,0.21,2,4,0.21,11.1,0.0,0.09303564,86,0,0,11
0.5588667,16.7,18.9,11.7,45,59,74,294,349,0,725,758,0,0.21,0.21,0.21,3,4,0.21,10.6,0.0,0.09383927,90,0,0,11
0.39683333,18.3,18.9,11.7,43,51,80,448,167,0,823,471,0,0.21,0.5,0.21,4,4,0.21,10.6,0.0,0.09414391,86,0,0,11
0.38453335,19.4,16.7,11.1,40,78,77,556,32,0,874,66,0,0.21,0.5,0.21,5,4,0.21,9.4,0.0,0.09331301,90,0,0,11
0.40945,20.6,16.7,10.6,38,78,77,601,0,0,891,0,0,0.21,0.5,0.21,6,4,0.21,9.4,0.0,0.09342475,86,0,0,11
0.49886668,21.1,16.1,12.2,39,81,64,577,0,7,879,0,1,0.21,0.5,0.21,7,4,0.21,10.6,20.2625,0.09552008,77,15,51,11
0.76135,19.4,16.7,14.4,57,75,46,489,0,77,837,0,120,0.21,0.5,0.21,8,4,0.21,13.9,74.32083,0.09788477,58,116,484,11
0.9252667,18.9,16.1,15.6,59,78,56,349,0,230,758,0,362,0.21,0.21,0.21,9,4,0.21,16.7,229.4,0.09734474,45,294,725,11
0.9008167,18.9,15.6,18.3,51,72,37,167,0,395,471,0,550,0.5,0.21,0.21,10,4,0.21,18.3,371.44168,0.09932144,43,448,823,11
1.3585666,16.7,14.4,18.9,78,84,31,32,0,504,66,0,622,0.5,0.21,0.21,11,4,0.21,19.4,468.03333,0.09675894,40,556,874,11
1.4519833,16.7,14.4,20.6,78,33,23,0,0,551,0,0,649,0.5,0.21,0.21,12,4,0.21,20.6,511.90833,0.09403513,38,601,891,11
1.1142666,16.1,12.2,21.7,81,77,22,0,0,530,0,0,639,0.5,0.21,0.21,13,4,0.21,21.1,496.83334,0.09654022,39,577,879,11
1.1496167,16.7,11.7,22.8,75,86,12,0,0,447,0,0,595,0.5,0.21,0.21,14,4,0.21,19.4,422.45416,0.097739205,57,489,837,11
0.81215,16.1,11.7,22.8,78,74,14,0,0,304,0,0,479,0.21,0.21,0.21,15,4,0.21,18.9,279.32083,0.10441026,59,349,758,11
1.0377834,15.6,11.7,21.7,72,80,12,0,0,139,0,0,268,0.21,0.21,0.5,16,4,0.5,18.9,40.1375,0.112617224,51,167,471,11
1.2798834,14.4,11.1,18.3,84,77,22,0,0,27,0,0,17,0.21,0.21,0.5,17,4,0.5,16.7,0.0,0.11546059,78,32,66,11
1.25345,14.4,10.6,17.8,33,77,32,0,0,0,0,0,0,0.21,0.21,0.5,18,4,0.5,16.7,0.0,0.11695015,78,0,0,11
1.00425,12.2,12.2,18.3,77,64,30,0,7,0,0,1,0,0.21,0.21,0.5,19,4,0.5,16.1,0.0,0.11673318,81,0,0,11
1.0414333,11.7,14.4,16.7,86,46,20,0,77,0,0,120,0,0.21,0.21,0.5,20,4,0.5,16.7,0.0,0.11221008,75,0,0,11
1.2269833,11.7,15.6,16.1,74,56,17,0,230,0,0,362,0,0.21,0.21,0.21,21,4,0.21,16.1,0.0,0.10654517,78,0,0,11
1.3421,11.7,18.3,15.0,80,37,28,0,395,0,0,550,0,0.21,0.21,0.21,22,4,0.21,15.6,0.0,0.10188374,72,0,0,11
1.0126,11.1,18.9,15.0,77,31,35,0,504,0,0,622,0,0.21,0.21,0.21,23,4,0.21,14.4,0.0,0.09985925,84,0,0,11
0.648525,10.6,20.6,12.2,77,23,43,0,551,0,0,649,0,0.21,0.21,0.21,24,4,0.21,14.4,0.0,0.08267998,33,0,0,11
0.48195,12.2,21.7,13.9,64,22,32,7,530,0,1,639,0,0.21,0.21,0.21,1,5,0.21,12.2,0.0,0.07999631,77,0,0,11
0.47843334,14.4,22.8,11.1,46,12,38,77,447,0,120,595,0,0.21,0.21,0.21,2,5,0.21,11.7,0.0,0.08501255,86,0,0,11
0.4758,15.6,22.8,11.1,56,14,45,230,304,0,362,479,0,0.21,0.21,0.21,3,5,0.21,11.7,0.0,0.08563722,74,0,0,11
0.47076666,18.3,21.7,9.4,37,12,56,395,139,0,550,268,0,0.21,0.5,0.21,4,5,0.21,11.7,0.0,0.08622388,80,0,0,11
0.4695,18.9,18.3,10.0,31,22,54,504,27,0,622,17,0,0.21,0.5,0.21,5,5,0.21,11.1,0.0,0.09015075,77,0,0,11
0.46635,20.6,17.8,8.9,23,32,63,551,0,0,649,0,0,0.21,0.5,0.21,6,5,0.21,10.6,0.0,0.09855218,77,0,0,11
0.47355,21.7,18.3,8.9,22,30,54,530,0,10,639,0,15,0.21,0.5,0.21,7,5,0.21,12.2,19.595833,0.092647366,64,7,1,11
0.475,22.8,16.7,11.7,12,20,42,447,0,100,595,0,344,0.21,0.5,0.21,8,5,0.21,14.4,72.379166,0.091639474,46,77,120,11
0.51015,22.8,16.1,15.0,14,17,35,304,0,273,479,0,618,0.21,0.21,0.21,9,5,0.21,15.6,224.29167,0.08556864,56,230,362,11
0.88133335,21.7,15.0,17.2,12,28,24,139,0,432,268,0,745,0.5,0.21,0.21,10,5,0.21,18.3,359.04584,0.09125449,37,395,550,11
0.55758333,18.3,15.0,18.9,22,35,20,27,0,543,17,0,808,0.5,0.21,0.21,11,5,0.21,18.9,448.12082,0.092615865,31,504,622,11
0.56895,17.8,12.2,20.0,32,43,16,0,0,590,0,0,828,0.5,0.21,0.21,12,5,0.21,20.6,485.17917,0.09337167,23,551,649,11
0.56626666,18.3,13.9,20.6,30,32,19,0,0,567,0,0,816,0.5,0.21,0.21,13,5,0.21,21.7,475.50418,0.09328917,22,530,639,11
0.57035,16.7,11.1,18.9,20,38,24,0,0,480,0,0,773,0.5,0.21,0.21,14,5,0.21,22.8,406.4375,0.09666261,12,447,595,11
0.66103333,16.1,11.1,18.9,17,45,26,0,0,336,0,0,675,0.21,0.21,0.21,15,5,0.21,22.8,270.45,0.10184682,14,304,479,11
0.73298335,15.0,9.4,17.8,28,56,36,0,0,161,0,0,470,0.21,0.21,0.5,16,5,0.5,21.7,39.3875,0.107677504,12,139,268,11
0.95563334,15.0,10.0,15.6,35,54,39,0,0,32,0,0,86,0.21,0.21,0.5,17,5,0.5,18.3,0.0,0.1175628,22,27,17,11
1.1408666,12.2,8.9,15.0,43,63,44,0,0,0,0,0,0,0.21,0.21,0.5,18,5,0.5,17.8,0.0,0.1120885,32,0,0,11
1.2089555,13.9,8.9,15.0,32,54,58,0,10,0,0,15,0,0.21,0.21,0.5,19,5,0.5,18.3,0.0,0.113481894,30,0,0,11
0.91896665,11.1,11.7,14.4,38,42,62,0,100,0,0,344,0,0.21,0.21,0.5,20,5,0.5,16.7,0.0,0.10882136,20,0,0,11
